,gender,age,race,location,risk,workers number,annual turnover,principal,legal status,establish time,credit purchase,funds injections,previous turndown,written plan,regular management account,product or service development,business innovation,loss or profit,credit balance,finance qualification for manager,turnover growth rate,final outcomes,Binary Y,new annual turnover,new workers number,new funds injections,new location,new gender,new establish time,new race,new age,size
1323,1,2,10,10,4,2,8,4,4,3,2,1,2,0,1,0,0,1,2,2,2,3,0,5,1,1,1,1,1,0,0,0
1324,1,3,1,9,2,2,1,9,4,1,1,2,1,1,1,0,1,3,2,1,3,1,1,1,1,2,0,1,0,1,1,0
1325,1,2,1,4,2,1,7,6,4,3,2,3,1,0,0,1,1,1,1,2,2,4,0,4,1,2,0,1,1,1,0,0
1326,1,3,1,8,4,1,1,6,4,1,2,3,1,1,1,1,1,2,1,1,3,4,0,1,1,2,0,1,0,1,1,0
1327,1,2,1,9,4,2,3,2,1,5,2,2,2,1,0,0,0,1,2,2,1,1,1,2,1,2,0,1,1,1,0,0
1328,1,2,1,10,4,3,8,3,4,3,1,1,1,1,0,0,0,1,8,1,1,2,1,5,2,1,1,1,1,1,0,3
1329,1,3,1,9,4,3,7,2,4,3,1,1,2,0,1,0,1,1,5,2,1,1,1,4,2,1,0,1,1,1,1,3
1330,2,2,1,9,4,1,1,4,1,2,2,3,1,1,1,1,1,2,1,2,3,4,0,1,1,2,0,0,0,1,0,0
1331,1,3,1,10,3,2,7,3,4,2,1,3,1,0,1,0,0,3,1,2,3,2,1,4,1,2,1,1,0,1,1,0
1332,1,3,1,9,4,1,3,3,1,3,1,2,2,0,1,0,1,1,2,2,1,1,1,2,1,2,0,1,1,1,1,0
1333,1,2,1,3,3,2,6,2,3,4,1,1,1,1,1,0,1,1,4,2,1,4,0,3,1,1,0,1,1,1,0,0
1334,1,1,3,11,4,1,2,6,1,2,1,3,1,0,0,0,1,1,1,2,3,1,1,1,1,2,1,1,0,0,0,0
1335,1,3,1,4,3,2,4,6,3,2,2,1,2,1,0,0,1,1,2,2,3,1,1,2,1,1,0,1,0,1,1,0
1336,1,3,1,11,3,1,8,7,4,2,2,3,1,1,1,0,1,1,1,2,3,3,0,5,1,2,1,1,0,1,1,0
1337,2,2,1,11,4,1,1,2,4,2,1,2,2,1,0,0,1,1,1,2,3,2,1,1,1,2,1,0,0,1,0,0
1338,1,3,1,10,4,3,2,6,4,2,2,1,2,0,0,0,0,1,1,2,3,2,1,1,2,1,1,1,0,1,1,3
1339,1,2,3,7,4,3,6,8,4,2,1,2,1,1,0,0,0,1,3,1,3,4,0,3,2,2,0,1,0,0,0,3
1340,1,2,3,4,4,1,1,3,1,2,2,1,2,0,0,1,1,2,1,2,3,1,1,1,1,1,0,1,0,0,0,0
1341,1,3,1,3,3,2,6,5,4,4,1,2,2,0,1,0,1,1,3,2,2,4,0,3,1,2,0,1,1,1,1,0
1342,2,2,1,10,3,1,1,9,1,6,1,3,2,0,1,1,1,1,1,1,2,2,1,1,1,2,1,0,1,1,0,0
1343,1,3,1,7,1,1,2,8,1,5,1,1,2,1,1,0,1,1,1,2,3,1,1,1,1,1,0,1,1,1,1,0
1344,2,2,1,11,2,3,8,8,3,6,2,1,2,0,0,0,0,1,1,2,3,1,1,5,2,1,1,0,1,1,0,3
1345,2,2,1,1,4,2,5,1,1,6,2,1,2,0,1,0,1,1,1,1,4,1,1,3,1,1,0,0,1,1,0,0
1346,2,3,1,8,2,2,4,1,2,6,2,1,2,0,1,0,0,1,2,1,2,1,1,2,1,1,0,0,1,1,1,0
1347,2,2,1,4,3,2,2,1,4,4,1,2,2,1,1,1,1,1,1,2,1,4,0,1,1,2,0,0,1,1,0,0
1348,1,3,1,1,4,2,5,5,2,6,1,3,2,0,0,0,0,2,3,2,2,2,1,3,1,2,0,1,1,1,1,0
1349,1,4,1,12,4,2,7,4,4,5,1,1,2,0,1,0,1,1,1,2,1,1,1,4,1,1,0,1,1,1,1,0
1350,1,2,1,12,4,3,8,3,4,5,1,1,2,1,1,0,0,1,1,2,1,2,1,5,2,1,0,1,1,1,0,3
1351,1,2,1,12,3,3,3,4,4,5,2,2,2,1,1,1,1,1,1,1,2,4,0,2,2,2,0,1,1,1,0,3
1352,2,3,1,9,1,1,1,1,1,3,1,2,1,0,0,0,0,1,1,2,3,4,0,1,1,2,0,0,1,1,1,0
1353,1,2,1,1,3,2,7,3,3,3,1,3,2,1,0,0,0,1,3,1,1,1,1,4,1,2,0,1,1,1,0,0
1354,1,2,1,9,3,2,2,1,1,5,2,1,2,0,0,0,0,1,1,2,3,4,0,1,1,1,0,1,1,1,0,0
1355,1,2,1,10,4,1,5,7,4,6,1,3,1,0,0,0,0,1,1,1,4,4,0,3,1,2,1,1,1,1,0,0
1356,1,3,1,2,2,2,5,5,2,6,2,1,1,0,0,0,1,1,1,2,2,4,0,3,1,1,0,1,1,1,1,0
1357,1,3,1,10,3,3,7,7,4,6,1,1,2,0,1,1,1,1,4,1,1,1,1,4,2,1,1,1,1,1,1,3
1358,1,2,1,3,4,2,6,4,2,6,2,3,2,0,1,0,0,2,1,2,3,1,1,3,1,2,0,1,1,1,0,0
1359,1,3,1,1,4,2,2,9,4,3,2,3,2,1,1,1,1,1,3,1,3,3,0,1,1,2,0,1,1,1,1,0
1360,1,2,3,10,4,1,6,6,4,4,2,1,2,0,0,0,0,1,1,2,2,2,1,3,1,1,1,1,1,0,0,0
1361,1,3,1,11,2,2,5,7,4,6,2,1,1,0,0,0,0,1,1,1,4,2,1,3,1,1,1,1,1,1,1,0
1362,1,3,1,9,4,2,6,7,4,5,1,3,1,1,1,1,1,1,1,1,2,2,1,3,1,2,0,1,1,1,1,0
1363,1,1,1,8,2,2,6,4,4,4,1,2,1,0,1,0,0,1,3,2,1,1,1,3,1,2,0,1,1,1,0,0
1364,1,2,1,6,4,1,1,3,4,6,1,1,1,0,1,0,0,1,1,2,3,3,0,1,1,1,0,1,1,1,0,0
1365,1,3,1,2,1,2,5,1,2,6,1,2,2,1,0,0,0,1,1,2,2,1,1,3,1,2,0,1,1,1,1,0
1366,2,4,1,9,2,2,3,5,2,6,1,1,1,0,0,0,1,2,1,2,3,1,1,2,1,1,0,0,1,1,1,0
1367,1,3,1,9,2,1,3,6,1,6,2,1,2,0,1,0,0,1,3,2,3,1,1,2,1,1,0,1,1,1,1,0
1368,1,2,1,10,3,2,4,4,4,3,1,1,2,0,1,0,0,1,2,2,3,4,0,2,1,1,1,1,1,1,0,0
1369,1,3,1,3,4,1,3,5,1,5,2,3,2,0,0,0,0,1,1,2,3,4,0,2,1,2,0,1,1,1,1,0
1370,2,3,1,1,4,2,5,7,1,6,2,1,2,0,0,0,0,1,1,2,2,2,1,3,1,1,0,0,1,1,1,0
1371,1,4,1,9,3,2,5,1,2,6,2,1,2,1,0,0,1,1,1,2,2,1,1,3,1,1,0,1,1,1,1,0
1372,1,3,1,4,2,3,8,3,3,6,1,3,1,0,1,0,0,1,1,2,3,1,1,5,2,2,0,1,1,1,1,3
1373,1,3,1,1,1,1,1,1,1,6,1,1,2,0,0,0,0,1,7,2,3,1,1,1,1,1,0,1,1,1,1,0
1374,1,2,1,4,4,1,1,4,1,6,1,1,2,0,0,0,0,1,1,2,4,1,1,1,1,1,0,1,1,1,0,0
1375,1,3,1,5,3,2,3,1,4,5,1,1,1,1,1,0,1,3,2,2,1,1,1,2,1,1,0,1,1,1,1,0
1376,1,3,1,5,2,2,4,1,1,6,1,3,2,0,0,0,1,1,1,2,2,1,1,2,1,2,0,1,1,1,1,0
1377,1,2,1,6,1,2,8,1,4,6,2,1,2,1,0,0,0,1,2,1,2,2,1,5,1,1,0,1,1,1,0,0
1378,1,4,1,6,2,2,5,1,2,6,1,1,2,1,0,0,0,3,1,2,3,1,1,3,1,1,0,1,1,1,1,0
1379,1,4,1,1,2,1,6,1,2,6,2,1,2,0,0,0,0,1,6,2,3,1,1,3,1,1,0,1,1,1,1,0
1380,1,3,1,4,2,2,5,7,4,6,2,1,2,1,1,0,1,1,4,2,3,3,0,3,1,1,0,1,1,1,1,0
1381,2,2,1,4,2,2,4,4,4,6,2,3,2,0,1,0,0,1,1,1,4,2,1,2,1,2,0,0,1,1,0,0
1382,1,3,2,1,3,2,6,3,4,5,1,1,2,0,1,0,0,1,3,2,3,1,1,3,1,1,0,1,1,0,1,0
1383,2,3,1,10,2,2,7,3,4,4,1,2,2,1,1,0,0,2,3,1,3,1,1,4,1,2,1,0,1,1,1,0
1384,2,3,1,12,3,2,1,9,2,3,1,1,2,1,0,0,0,1,1,2,3,1,1,1,1,1,0,0,1,1,1,0
1385,1,3,1,1,1,2,5,1,4,6,1,1,2,0,0,0,1,1,1,2,2,1,1,3,1,1,0,1,1,1,1,0
1386,1,4,1,1,1,2,5,1,2,4,1,1,2,0,1,0,0,1,1,2,2,2,1,3,1,1,0,1,1,1,1,0
1387,2,4,1,3,2,2,3,1,1,6,2,2,2,0,0,0,0,2,1,2,2,1,1,2,1,2,0,0,1,1,1,0
1388,2,3,1,8,2,2,4,1,2,6,1,3,2,0,0,0,0,2,1,2,4,1,1,2,1,2,0,0,1,1,1,0
1389,1,1,1,9,4,2,8,5,4,3,2,2,2,1,0,1,1,1,1,2,2,1,1,5,1,2,0,1,1,1,0,0
1390,1,2,1,5,1,2,6,7,4,6,2,1,2,0,1,1,1,1,4,1,2,1,1,3,1,1,0,1,1,1,0,0
1391,1,3,1,5,4,2,6,4,2,4,1,1,1,0,0,0,1,1,1,1,1,4,0,3,1,1,0,1,1,1,1,0
1392,1,2,1,1,4,1,5,3,1,5,1,1,2,0,0,0,0,1,3,2,2,1,1,3,1,1,0,1,1,1,0,0
1393,1,3,1,10,4,1,3,3,4,3,1,3,1,0,0,0,1,1,4,1,1,3,0,2,1,2,1,1,1,1,1,0
1394,1,2,1,10,4,2,5,7,3,4,2,3,1,1,0,0,0,1,1,1,1,4,0,3,1,2,1,1,1,1,0,0
1395,1,4,1,1,4,2,3,6,1,4,2,1,1,1,1,0,1,1,1,2,3,1,1,2,1,1,0,1,1,1,1,0
1396,1,3,1,4,4,2,5,2,4,6,1,1,2,0,1,0,1,1,3,2,3,1,1,3,1,1,0,1,1,1,1,0
1397,1,3,1,2,1,2,6,7,4,6,1,1,2,0,1,1,1,2,3,1,1,1,1,3,1,1,0,1,1,1,1,0
1398,1,1,8,4,4,1,2,7,4,4,2,3,2,1,1,1,1,1,3,1,3,4,0,1,1,2,0,1,1,0,0,0
1399,1,2,1,12,2,2,5,1,2,6,2,1,2,1,1,0,0,1,4,2,3,2,1,3,1,1,0,1,1,1,0,0
1400,1,3,1,1,1,1,3,1,1,6,1,1,2,0,0,0,0,1,1,2,3,1,1,2,1,1,0,1,1,1,1,0
1401,2,2,8,8,2,1,2,8,1,1,1,1,1,1,0,1,1,1,1,2,3,3,0,1,1,1,0,0,0,0,0,0
1402,1,3,1,2,4,2,5,7,4,3,1,1,1,1,0,0,1,1,2,2,2,4,0,3,1,1,0,1,1,1,1,0
1403,2,3,1,7,4,1,4,4,1,5,1,1,2,1,0,0,0,1,2,1,3,1,1,2,1,1,0,0,1,1,1,0
1404,1,2,1,7,3,2,5,3,4,2,2,3,1,1,1,1,0,3,2,2,3,3,0,3,1,2,0,1,0,1,0,0
1405,1,3,1,3,1,1,8,8,1,4,1,1,1,0,0,0,1,1,1,1,1,4,0,5,1,1,0,1,1,1,1,0
1406,2,2,1,12,3,2,8,4,3,6,1,1,2,0,1,0,1,1,5,1,3,1,1,5,1,1,0,0,1,1,0,0
1407,1,3,1,9,3,2,8,2,4,6,1,1,2,1,1,1,1,1,1,2,3,1,1,5,1,1,0,1,1,1,1,0
1408,1,3,1,4,3,6,12,7,3,6,2,3,2,1,1,0,1,1,3,1,4,1,1,6,3,2,0,1,1,1,1,2
1409,1,3,1,1,4,3,8,7,4,6,2,1,2,0,1,0,1,1,1,1,3,1,1,5,2,1,0,1,1,1,1,3
1410,1,2,1,9,3,3,7,3,4,6,2,1,2,1,1,0,0,1,1,2,1,2,1,4,2,1,0,1,1,1,0,3
1411,1,2,1,4,2,3,9,4,4,6,1,2,2,1,0,0,1,1,1,2,2,1,1,5,2,2,0,1,1,1,0,1
1412,1,2,1,7,2,3,9,2,4,5,1,1,2,0,1,0,0,1,1,2,3,1,1,5,2,1,0,1,1,1,0,1
1413,2,2,1,9,1,3,8,8,4,4,2,1,2,0,1,0,0,1,1,2,2,1,1,5,2,1,0,0,1,1,0,3
1414,1,2,1,5,3,3,8,3,4,4,1,1,2,0,1,1,1,1,5,2,2,1,1,5,2,1,0,1,1,1,0,3
1415,1,2,1,4,2,3,7,5,2,6,1,1,2,1,1,1,1,1,2,2,2,1,1,4,2,1,0,1,1,1,0,3
1416,1,2,1,9,4,3,8,7,4,6,1,3,2,1,1,0,1,1,1,2,3,1,1,5,2,2,0,1,1,1,0,3
1417,1,3,1,9,3,3,6,5,2,6,2,1,2,1,1,0,1,1,1,2,2,2,1,3,2,1,0,1,1,1,1,3
1418,1,2,1,9,4,3,6,9,4,5,2,3,1,1,1,0,0,3,1,2,4,4,0,3,2,2,0,1,1,1,0,3
1419,1,3,1,11,3,3,9,3,4,5,1,1,2,1,1,0,1,1,1,1,1,1,1,5,2,1,1,1,1,1,1,1
1420,1,2,1,4,3,3,8,3,4,3,1,1,2,0,1,1,1,1,1,1,4,1,1,5,2,1,0,1,1,1,0,3
1421,1,2,1,5,1,3,8,4,4,4,1,3,2,0,0,0,1,1,4,2,4,1,1,5,2,2,0,1,1,1,0,3
1422,1,2,1,9,1,3,7,7,2,6,1,3,2,1,1,0,0,1,9,1,3,1,1,4,2,2,0,1,1,1,0,3
1423,1,3,1,9,2,3,8,6,4,6,2,1,2,1,1,0,0,1,1,2,3,1,1,5,2,1,0,1,1,1,1,3
1424,1,2,2,12,1,2,6,3,4,6,2,3,2,0,0,0,0,1,2,2,3,1,1,3,1,2,0,1,1,0,0,0
1425,2,3,1,9,2,3,7,4,4,5,1,3,2,1,1,0,0,1,1,1,2,2,1,4,2,2,0,0,1,1,1,3
1426,1,3,1,10,1,3,7,5,4,6,2,1,2,1,1,0,1,1,1,1,1,2,1,4,2,1,1,1,1,1,1,3
1427,2,2,1,11,2,3,8,5,4,5,1,3,2,1,1,0,1,3,1,2,4,1,1,5,2,2,1,0,1,1,0,3
1428,1,2,8,11,3,3,8,4,4,6,1,1,2,0,1,0,1,1,5,1,1,2,1,5,2,1,1,1,1,0,0,3
1429,1,2,3,10,2,3,8,5,4,3,1,1,2,1,1,0,1,1,1,1,2,1,1,5,2,1,1,1,1,0,0,3
1430,1,4,1,6,3,5,8,1,4,6,1,1,2,0,1,0,0,1,1,1,1,2,1,5,3,1,0,1,1,1,1,3
1431,1,3,2,12,2,2,8,9,3,4,1,1,2,1,1,0,1,1,1,1,3,1,1,5,1,1,0,1,1,0,1,0
1432,1,3,1,6,2,3,7,7,3,3,2,1,2,1,1,0,0,1,3,1,2,1,1,4,2,1,0,1,1,1,1,3
1433,1,2,1,8,2,4,7,6,4,3,1,1,2,0,0,0,0,1,3,1,1,1,1,4,3,1,0,1,1,1,0,3
1434,1,1,1,5,1,4,8,3,4,6,1,1,2,1,1,1,1,1,6,2,2,1,1,5,3,1,0,1,1,1,0,3
1435,1,3,2,12,3,3,9,2,4,6,1,1,1,1,1,1,1,1,1,1,2,1,1,5,2,1,0,1,1,0,1,1
1436,1,3,1,2,2,3,9,6,4,6,1,1,2,0,0,0,0,1,1,1,3,2,1,5,2,1,0,1,1,1,1,1
1437,2,3,1,5,3,3,7,5,4,3,1,1,1,1,1,0,1,2,3,1,3,1,1,4,2,1,0,0,1,1,1,3
1438,2,2,1,1,2,3,8,3,4,6,1,1,2,1,1,0,1,1,1,2,1,1,1,5,2,1,0,0,1,1,0,3
1439,1,3,1,1,3,2,5,9,4,6,1,3,2,1,1,0,1,1,1,2,3,1,1,3,1,2,0,1,1,1,1,0
1440,1,3,1,10,2,3,8,9,3,6,1,1,2,1,1,0,1,2,2,2,3,2,1,5,2,1,1,1,1,1,1,3
1441,1,2,1,10,3,2,5,3,4,3,2,1,2,1,1,0,1,1,2,1,3,1,1,3,1,1,1,1,1,1,0,0
1442,2,3,1,12,3,2,7,4,4,6,1,1,2,0,0,0,0,1,1,1,2,1,1,4,1,1,0,0,1,1,1,0
1443,1,3,1,10,2,3,7,7,2,6,1,1,2,1,1,1,1,1,1,2,2,1,1,4,2,1,1,1,1,1,1,3
1444,1,4,1,1,2,3,8,1,4,6,1,1,2,1,1,0,1,1,1,1,2,1,1,5,2,1,0,1,1,1,1,3
1445,1,3,1,3,3,3,8,2,4,5,1,2,2,1,1,1,1,1,6,1,1,1,1,5,2,2,0,1,1,1,1,3
1446,1,3,1,1,2,2,6,1,2,6,1,3,2,0,0,0,0,2,1,2,4,1,1,3,1,2,0,1,1,1,1,0
1447,2,2,6,5,2,3,9,7,4,6,1,1,2,1,1,1,1,1,3,1,3,1,1,5,2,1,0,0,1,0,0,1
1448,1,3,1,3,1,3,7,8,4,6,1,2,2,1,1,0,1,1,5,2,2,2,1,4,2,2,0,1,1,1,1,3
1449,3,3,1,3,3,3,8,8,2,4,1,1,2,1,1,1,1,1,1,2,1,1,1,5,2,1,0,1,1,1,1,3
1450,2,2,1,1,3,2,8,9,4,3,1,1,2,1,1,0,1,1,1,1,2,1,1,5,1,1,0,0,1,1,0,0
1451,1,2,1,1,2,3,8,9,4,6,1,1,2,1,1,0,1,1,1,2,2,1,1,5,2,1,0,1,1,1,0,3
1452,1,4,1,1,2,3,8,7,3,6,1,1,2,0,1,1,1,1,1,1,3,1,1,5,2,1,0,1,1,1,1,3
1453,1,3,1,1,2,4,3,9,2,6,2,1,2,0,1,0,0,1,6,1,3,1,1,2,3,1,0,1,1,1,1,3
1454,1,2,1,5,1,3,8,9,4,6,1,1,2,1,1,0,1,1,1,2,3,1,1,5,2,1,0,1,1,1,0,3
1455,2,2,1,3,1,3,6,9,4,6,1,1,2,1,1,0,1,1,4,2,2,1,1,3,2,1,0,0,1,1,0,3
1456,2,2,1,7,1,2,5,9,4,4,1,3,2,1,1,0,1,1,1,2,3,2,1,3,1,2,0,0,1,1,0,0
1457,2,3,1,4,2,2,9,4,4,6,2,1,2,0,1,0,1,1,5,1,2,1,1,5,1,1,0,0,1,1,1,3
1458,1,3,1,3,3,2,6,9,4,6,1,3,2,1,1,1,1,1,4,1,1,1,1,3,1,2,0,1,1,1,1,0
1459,1,4,1,1,2,3,7,3,1,6,1,3,2,0,0,0,0,1,1,2,2,1,1,4,2,2,0,1,1,1,1,3
1460,1,4,1,4,4,3,7,2,4,6,1,1,2,0,1,0,1,1,1,2,3,1,1,4,2,1,0,1,1,1,1,3
1461,1,3,1,9,2,3,8,5,4,6,1,3,2,1,1,0,0,2,1,2,4,2,1,5,2,2,0,1,1,1,1,3
1462,1,3,3,9,2,3,5,5,2,3,1,1,1,1,1,0,1,1,2,2,1,4,0,3,2,1,0,1,1,0,1,3
1463,1,3,1,9,2,3,8,7,4,6,1,3,2,1,1,1,1,1,1,2,2,1,1,5,2,2,0,1,1,1,1,3
1464,1,3,1,6,3,3,7,7,3,5,1,1,2,0,1,0,0,1,1,1,2,1,1,4,2,1,0,1,1,1,1,3
1465,2,3,1,3,2,3,6,5,2,6,2,3,2,0,0,0,1,1,3,2,2,2,1,3,2,2,0,0,1,1,1,3
1466,1,2,1,9,3,3,7,5,4,6,1,1,2,0,1,0,1,2,6,1,1,1,1,4,2,1,0,1,1,1,0,3
1467,1,2,1,3,2,3,6,5,2,6,1,3,2,1,1,0,1,1,3,2,1,2,1,3,2,2,0,1,1,1,0,3
1468,1,3,1,3,3,3,7,9,4,5,1,1,2,0,1,0,0,1,1,2,3,1,1,4,2,1,0,1,1,1,1,3
1469,1,4,1,2,3,4,8,8,4,6,2,1,2,1,1,0,0,1,5,1,3,1,1,5,3,1,0,1,1,1,1,3
1470,1,2,1,11,2,2,6,8,4,6,1,1,2,1,1,0,1,1,1,2,3,1,1,3,1,1,1,1,1,1,0,0
1471,1,3,1,11,2,3,8,4,2,6,1,1,2,1,1,1,1,1,1,1,3,1,1,5,2,1,1,1,1,1,1,3
1472,1,3,1,11,2,4,9,7,2,6,2,1,2,1,1,0,1,1,7,2,1,1,1,5,3,1,1,1,1,1,1,3
1473,1,3,1,10,3,3,7,7,3,5,2,3,1,0,1,1,1,2,1,1,3,3,0,4,2,2,1,1,1,1,1,3
1474,1,1,1,11,2,3,8,7,4,4,2,1,2,1,0,0,1,1,1,2,2,1,1,5,2,1,1,1,1,1,0,3
1475,1,3,1,10,2,3,3,4,4,6,1,2,2,0,1,0,0,1,1,1,2,1,1,2,2,2,1,1,1,1,1,3
1476,2,2,1,3,2,3,5,5,3,6,1,1,2,1,1,0,1,1,1,2,2,1,1,3,2,1,0,0,1,1,0,3
1477,2,2,1,3,1,3,6,8,2,6,2,1,2,0,0,0,1,1,1,1,3,2,1,3,2,1,0,0,1,1,0,3
1478,1,2,1,11,2,3,8,4,4,6,1,1,2,0,1,0,1,1,1,2,3,1,1,5,2,1,1,1,1,1,0,3
1479,1,3,1,8,3,6,8,4,3,4,2,1,2,1,1,0,0,1,8,1,1,1,1,5,3,1,0,1,1,1,1,3
1480,2,3,1,11,3,3,8,7,4,4,2,1,2,1,1,1,1,1,1,2,4,1,1,5,2,1,1,0,1,1,1,3
1481,2,2,1,6,2,3,9,6,4,6,1,1,2,1,1,1,1,1,5,2,2,1,1,5,2,1,0,0,1,1,0,1
1482,2,1,8,10,4,3,1,6,4,6,1,1,1,0,1,1,1,2,1,2,1,4,0,1,2,1,1,0,1,0,0,3
1483,1,2,3,1,2,3,9,1,4,5,1,1,2,0,0,0,0,1,6,2,3,1,1,5,2,1,0,1,1,0,0,1
1484,3,3,1,1,1,3,7,1,2,6,1,1,2,0,1,0,1,1,1,2,3,1,1,4,2,1,0,1,1,1,1,3
1485,1,2,1,1,2,3,8,5,4,5,1,1,1,0,1,1,1,1,6,1,3,2,1,5,2,1,0,1,1,1,0,3
1486,1,4,1,6,2,3,7,1,1,6,1,3,2,0,0,0,0,2,1,2,3,4,0,4,2,2,0,1,1,1,1,3
1487,2,3,1,2,4,3,8,8,4,3,1,3,2,1,1,0,1,1,2,1,1,1,1,5,2,2,0,0,1,1,1,3
1488,1,3,1,7,2,3,6,5,3,6,1,2,2,0,1,0,1,1,1,1,2,1,1,3,2,2,0,1,1,1,1,3
1489,2,3,7,8,2,3,7,8,4,6,1,1,2,1,0,0,1,1,2,2,1,1,1,4,2,1,0,0,1,0,1,3
1490,2,3,1,12,2,3,9,4,2,6,1,1,2,0,0,0,1,1,5,2,4,1,1,5,2,1,0,0,1,1,1,1
1491,2,2,1,12,2,3,5,9,4,2,1,1,2,1,1,0,1,1,2,1,3,2,1,3,2,1,0,0,0,1,0,3
1492,1,2,13,11,2,4,8,8,4,5,1,3,2,1,1,0,1,2,1,1,4,1,1,5,3,2,1,1,1,0,0,3
1493,2,2,1,4,4,4,1,2,4,6,1,1,2,1,1,1,1,1,1,1,2,2,1,1,3,1,0,0,1,1,0,3
1494,1,2,1,11,3,4,8,6,3,6,1,1,2,1,1,0,1,1,8,1,2,1,1,5,3,1,1,1,1,1,0,3
1495,1,1,1,11,2,4,7,7,1,6,2,1,2,1,1,0,0,1,5,1,4,1,1,4,3,1,1,1,1,1,0,3
1496,1,3,1,11,2,6,8,2,4,6,1,1,2,1,1,1,1,1,1,2,1,2,1,5,3,1,1,1,1,1,1,3
1497,1,2,1,11,2,6,3,2,4,6,1,2,1,1,1,1,1,1,7,1,2,2,1,2,3,2,1,1,1,1,0,3
1498,2,2,1,4,4,4,8,7,4,2,2,1,2,1,1,0,1,1,3,1,3,1,1,5,3,1,0,0,0,1,0,3
1499,1,3,2,12,2,3,8,4,4,6,1,1,2,1,1,1,1,1,6,1,4,4,0,5,2,1,0,1,1,0,1,3
1500,3,3,1,6,1,4,8,1,3,6,1,1,2,0,1,1,1,1,1,2,1,4,0,5,3,1,0,1,1,1,1,3
1501,2,2,3,11,1,5,8,2,3,6,1,3,2,1,1,1,1,1,1,1,2,1,1,5,3,2,1,0,1,0,0,3
1502,1,3,1,9,1,4,10,2,4,6,2,1,2,1,1,1,1,2,1,1,2,1,1,6,3,1,0,1,1,1,1,3
1503,1,3,12,10,3,3,8,7,4,6,1,3,2,0,1,1,0,2,1,2,3,2,1,5,2,2,1,1,1,0,1,3
1504,1,3,1,4,3,4,10,2,4,6,1,1,2,1,1,1,1,1,5,2,2,1,1,6,3,1,0,1,1,1,1,3
1505,1,2,1,6,3,4,8,2,4,6,2,2,2,0,1,0,1,1,5,1,4,2,1,5,3,2,0,1,1,1,0,3
1506,1,3,1,6,1,4,12,3,4,6,1,1,2,1,1,1,1,1,8,1,1,1,1,6,3,1,0,1,1,1,1,2
1507,1,3,1,5,3,4,10,2,4,6,1,1,2,0,1,1,1,1,1,2,3,1,1,6,3,1,0,1,1,1,1,3
1508,1,2,3,11,4,2,5,8,4,3,2,1,2,0,0,0,1,2,2,2,2,4,0,3,1,1,1,1,1,0,0,0
1509,2,2,2,1,2,1,1,9,1,2,2,1,2,0,0,0,1,2,1,2,3,1,1,1,1,1,0,0,0,0,0,0
1510,1,4,1,12,4,3,8,1,4,6,2,3,2,0,1,1,1,1,2,2,2,1,1,5,2,2,0,1,1,1,1,3
1511,2,2,1,4,2,2,2,7,1,2,2,3,1,1,1,0,1,3,1,1,3,1,1,1,1,2,0,0,0,1,0,0
1512,1,3,1,1,4,2,8,6,4,1,2,3,2,0,0,0,0,1,1,2,3,3,0,5,1,2,0,1,0,1,1,0
1513,2,2,1,7,3,1,2,8,4,6,2,1,2,1,0,0,0,1,1,2,2,1,1,1,1,1,0,0,1,1,0,0
1514,2,2,1,10,4,2,7,4,4,3,1,3,1,1,1,0,1,1,1,2,2,4,0,4,1,2,1,0,1,1,0,0
1515,2,2,1,9,3,2,5,4,3,6,2,1,2,1,1,1,0,3,1,2,2,1,1,3,1,1,0,0,1,1,0,0
1516,2,3,1,8,3,2,5,1,4,1,2,3,2,1,1,1,1,1,1,2,3,4,0,3,1,2,0,0,0,1,1,0
1517,2,4,1,3,4,2,1,1,4,6,1,1,2,1,0,0,0,1,3,2,3,1,1,1,1,1,0,0,1,1,1,0
1518,2,2,1,7,4,2,7,1,4,3,2,1,2,1,1,0,1,1,1,2,1,1,1,4,1,1,0,0,1,1,0,0
1519,1,2,1,9,4,2,2,3,4,2,1,3,2,1,0,0,0,1,1,2,3,1,1,1,1,2,0,1,0,1,0,0
1520,1,2,1,4,2,1,1,4,1,1,2,2,2,1,0,0,0,2,3,1,3,1,1,1,1,2,0,1,0,1,0,0
1521,1,1,1,10,4,1,8,3,1,4,2,1,2,0,0,0,0,1,4,2,1,4,0,5,1,1,1,1,1,1,0,0
1522,1,3,8,1,4,2,8,4,2,3,1,1,2,1,0,0,1,1,1,2,2,4,0,5,1,1,0,1,1,0,1,0
1523,2,2,1,11,4,2,5,9,4,5,1,3,2,1,0,1,1,1,1,2,3,3,0,3,1,2,1,0,1,1,0,0
1524,1,2,1,4,4,3,6,8,4,3,2,1,1,1,1,0,1,1,1,2,1,1,1,3,2,1,0,1,1,1,0,3
1525,1,2,1,10,3,2,6,2,4,6,1,3,2,0,1,1,1,2,1,2,3,2,1,3,1,2,1,1,1,1,0,0
1526,3,2,1,3,2,2,4,7,2,4,1,1,2,0,0,0,0,1,2,1,1,1,1,2,1,1,0,1,1,1,0,0
1527,1,4,1,10,2,2,4,4,1,3,1,1,1,0,0,0,1,3,1,2,3,4,0,2,1,1,1,1,1,1,1,0
1528,1,3,1,8,4,3,8,7,4,6,1,1,1,0,1,1,1,3,1,2,1,2,1,5,2,1,0,1,1,1,1,3
